Label;Observation;Block;Column;Row;Treatment;Soil;Harvest;Plant_Number
HC_Pot_week.4_plant.8_obs3;3;11;33;14;HC;Pot;4;8
MW_Pot_week.4_plant.3_obs3;3;11;33;15;MW;Pot;4;3
MAN_Field_week.4_plant.7_obs3;3;11;33;16;MAN;Field;4;7
MAN_Field_week.4_plant.4_obs3;3;12;34;16;MAN;Field;4;4
HC_Pot_week.4_plant.7_obs3;3;12;35;3;HC;Pot;4;7
CO_Field_week.4_plant.3_obs3;3;12;35;5;CO;Field;4;3
MW_Pot_week.4_plant.6_obs3;3;12;35;6;MW;Pot;4;6
BSF_Field_week.4_plant.54_obs3;3;12;35;10;BSF;Field;4;54
MW_Field_week.4_plant.51_obs3;3;12;35;14;MW;Field;4;51
CHI_Field_week.4_plant.9_obs3;3;12;36;4;CHI;Field;4;9
HC_Field_week.4_plant.6_obs3;3;12;36;7;HC;Field;4;6
CO_Pot_week.4_plant.6_obs3;3;12;36;8;CO;Pot;4;6
CHI_Pot_week.4_plant.7_obs3;3;12;36;12;CHI;Pot;4;7
MAN_Pot_week.4_plant.2_obs3;3;12;36;14;MAN;Pot;4;2
MW_Pot_week.4_plant.53_obs3;3;13;37;14;MW;Pot;4;53
CO_Field_week.4_plant.54_obs3;3;13;38;7;CO;Field;4;54
CO_Pot_week.4_plant.68_obs3;3;13;38;9;CO;Pot;4;68
HC_Pot_week.4_plant.59_obs3;3;13;39;1;HC;Pot;4;59
MAN_Field_week.4_plant.56_obs3;3;13;39;4;MAN;Field;4;56
CHI_Field_week.4_plant.51_obs3;3;13;39;13;CHI;Field;4;51
CHI_Pot_week.4_plant.60_obs3;3;13;39;14;CHI;Pot;4;60
HC_Field_week.4_plant.8_obs4;4;1;1;3;HC;Field;4;8
MAN_Pot_week.4_plant.5_obs4;4;1;1;6;MAN;Pot;4;5
CO_Field_week.4_plant.5_obs4;4;1;1;10;CO;Field;4;5
BSF_Pot_week.4_plant.7_obs4;4;1;1;14;BSF;Pot;4;7
MAN_Field_week.4_plant.2_obs4;4;1;1;15;MAN;Field;4;2
CO_Pot_week.4_plant.1_obs4;4;1;2;3;CO;Pot;4;1
BSF_Field_week.4_plant.9_obs4;4;1;3;3;BSF;Field;4;9
MW_Pot_week.4_plant.2_obs4;4;1;3;17;MW;Pot;4;2
MAN_Field_week.4_plant.3_obs4;4;2;4;9;MAN;Field;4;3
MAN_Pot_week.4_plant.6_obs4;4;2;4;13;MAN;Pot;4;6
CO_Pot_week.4_plant.3_obs4;4;2;4;14;CO;Pot;4;3
HC_Field_week.4_plant.5_obs4;4;2;4;17;HC;Field;4;5
CO_Field_week.4_plant.8_obs4;4;2;5;7;CO;Field;4;8
HC_Pot_week.4_plant.3_obs4;4;2;5;12;HC;Pot;4;3
CHI_Field_week.4_plant.4_obs4;4;2;6;5;CHI;Field;4;4
CHI_Pot_week.4_plant.9_obs4;4;2;6;6;CHI;Pot;4;9
BSF_Pot_week.4_plant.5_obs4;4;2;6;9;BSF;Pot;4;5
MW_Field_week.4_plant.8_obs4;4;2;6;10;MW;Field;4;8
BSF_Field_week.4_plant.5_obs4;4;2;6;16;BSF;Field;4;5
MAN_Field_week.4_plant.10_obs4;4;3;7;2;MAN;Field;4;10
MW_Pot_week.4_plant.7_obs4;4;3;7;3;MW;Pot;4;7
HC_Pot_week.4_plant.5_obs4;4;3;7;8;HC;Pot;4;5
BSF_Field_week.4_plant.4_obs4;4;3;7;17;BSF;Field;4;4
MW_Field_week.4_plant.6_obs4;4;3;8;2;MW;Field;4;6
CO_Field_week.4_plant.19_obs4;4;3;8;10;CO;Field;4;19
CHI_Pot_week.4_plant.6_obs4;4;3;9;5;CHI;Pot;4;6
MAN_Pot_week.4_plant.1_obs4;4;3;9;12;MAN;Pot;4;1
CHI_Pot_week.4_plant.4_obs4;4;4;10;11;CHI;Pot;4;4
MW_Field_week.4_plant.4_obs4;4;4;10;13;MW;Field;4;4
HC_Field_week.4_plant.1_obs4;4;4;10;14;HC;Field;4;1
BSF_Field_week.4_plant.3_obs4;4;4;11;3;BSF;Field;4;3
CO_Pot_week.4_plant.5_obs4;4;4;11;13;CO;Pot;4;5
MW_Pot_week.4_plant.9_obs4;4;4;12;1;MW;Pot;4;9
CO_Field_week.4_plant.1_obs4;4;4;12;2;CO;Field;4;1
CHI_Field_week.4_plant.7_obs4;4;4;12;7;CHI;Field;4;7
MAN_Pot_week.4_plant.7_obs4;4;4;12;10;MAN;Pot;4;7
MAN_Pot_week.4_plant.10_obs4;4;5;13;1;MAN;Pot;4;10
CO_Field_week.4_plant.10_obs4;4;5;13;4;CO;Field;4;10
BSF_Pot_week.4_plant.2_obs4;4;5;13;17;BSF;Pot;4;2
HC_Field_week.4_plant.2_obs4;4;5;14;2;HC;Field;4;2
MW_Pot_week.4_plant.10_obs4;4;5;15;7;MW;Pot;4;10
CHI_Pot_week.4_plant.2_obs4;4;5;15;8;CHI;Pot;4;2
CO_Pot_week.4_plant.7_obs4;4;5;15;13;CO;Pot;4;7
HC_Pot_week.4_plant.2_obs4;4;5;15;14;HC;Pot;4;2
MAN_Field_week.4_plant.8_obs4;4;6;16;1;MAN;Field;4;8
CHI_Field_week.4_plant.3_obs4;4;6;16;3;CHI;Field;4;3
BSF_Pot_week.4_plant.1_obs4;4;6;16;5;BSF;Pot;4;1
CO_Pot_week.4_plant.2_obs4;4;6;17;5;CO;Pot;4;2
MW_Pot_week.4_plant.4_obs4;4;6;17;7;MW;Pot;4;4
CHI_Pot_week.4_plant.10_obs4;4;6;18;3;CHI;Pot;4;10
BSF_Field_week.4_plant.1_obs4;4;6;18;4;BSF;Field;4;1
MW_Field_week.4_plant.1_obs4;4;6;18;16;MW;Field;4;1
MAN_Pot_week.4_plant.4_obs4;4;7;19;3;MAN;Pot;4;4
CHI_Field_week.4_plant.6_obs4;4;7;19;9;CHI;Field;4;6
MAN_Field_week.4_plant.5_obs4;4;7;19;10;MAN;Field;4;5
BSF_Pot_week.4_plant.4_obs4;4;7;19;12;BSF;Pot;4;4
MW_Pot_week.4_plant.1_obs4;4;7;20;4;MW;Pot;4;1
CO_Field_week.4_plant.7_obs4;4;7;20;9;CO;Field;4;7
HC_Pot_week.4_plant.10_obs4;4;7;20;14;HC;Pot;4;10
HC_Field_week.4_plant.9_obs4;4;7;21;2;HC;Field;4;9
MW_Field_week.4_plant.5_obs4;4;7;21;4;MW;Field;4;5
CO_Pot_week.4_plant.8_obs4;4;7;21;12;CO;Pot;4;8
BSF_Field_week.4_plant.2_obs4;4;7;21;17;BSF;Field;4;2
HC_Field_week.4_plant.4_obs4;4;8;22;1;HC;Field;4;4
BSF_Pot_week.4_plant.3_obs4;4;8;22;17;BSF;Pot;4;3
MAN_Field_week.4_plant.9_obs4;4;8;23;7;MAN;Field;4;9
CO_Pot_week.4_plant.4_obs4;4;8;23;17;CO;Pot;4;4
CO_Field_week.4_plant.2_obs4;4;8;24;1;CO;Field;4;2
CHI_Field_week.4_plant.1_obs4;4;8;24;17;CHI;Field;4;1
CO_Field_week.4_plant.9_obs4;4;9;25;8;CO;Field;4;9
MAN_Field_week.4_plant.6_obs4;4;9;25;13;MAN;Field;4;6
BSF_Pot_week.4_plant.6_obs4;4;9;26;1;BSF;Pot;4;6
MAN_Pot_week.4_plant.3_obs4;4;9;27;1;MAN;Pot;4;3
CHI_Field_week.4_plant.10_obs4;4;9;27;9;CHI;Field;4;10
CO_Pot_week.4_plant.9_obs4;4;9;27;10;CO;Pot;4;9
BSF_Field_week.4_plant.7_obs4;4;9;27;12;BSF;Field;4;7
HC_Pot_week.4_plant.9_obs4;4;9;27;13;HC;Pot;4;9
BSF_Pot_week.4_plant.9_obs4;4;10;28;1;BSF;Pot;4;9
BSF_Field_week.4_plant.8_obs4;4;10;28;9;BSF;Field;4;8
MW_Pot_week.4_plant.5_obs4;4;10;28;10;MW;Pot;4;5
CO_Field_week.4_plant.6_obs4;4;10;28;12;CO;Field;4;6
CHI_Field_week.4_plant.2_obs4;4;10;30;3;CHI;Field;4;2
HC_Field_week.4_plant.3_obs4;4;10;30;4;HC;Field;4;3
HC_Pot_week.4_plant.1_obs4;4;10;30;9;HC;Pot;4;1
CHI_Pot_week.4_plant.3_obs4;4;10;30;12;CHI;Pot;4;3
MAN_Pot_week.4_plant.9_obs4;4;10;30;13;MAN;Pot;4;9
MW_Field_week.4_plant.9_obs4;4;10;30;15;MW;Field;4;9
CHI_Field_week.4_plant.5_obs4;4;11;31;1;CHI;Field;4;5
MW_Field_week.4_plant.10_obs4;4;11;31;2;MW;Field;4;10
HC_Field_week.4_plant.7_obs4;4;11;31;6;HC;Field;4;7
MAN_Pot_week.4_plant.62_obs4;4;11;32;2;MAN;Pot;4;62
CHI_Pot_week.4_plant.1_obs4;4;11;32;3;CHI;Pot;4;1
HC_Field_week.4_plant.52_obs4;4;11;33;5;HC;Field;4;52
CO_Pot_week.4_plant.10_obs4;4;11;33;7;CO;Pot;4;10
BSF_Pot_week.4_plant.10_obs4;4;11;33;10;BSF;Pot;4;10
BSF_Field_week.4_plant.10_obs4;4;11;33;13;BSF;Field;4;10
HC_Pot_week.4_plant.8_obs4;4;11;33;14;HC;Pot;4;8
MW_Pot_week.4_plant.3_obs4;4;11;33;15;MW;Pot;4;3
MAN_Field_week.4_plant.7_obs4;4;11;33;16;MAN;Field;4;7
MAN_Field_week.4_plant.4_obs4;4;12;34;16;MAN;Field;4;4
HC_Pot_week.4_plant.7_obs4;4;12;35;3;HC;Pot;4;7
CO_Field_week.4_plant.3_obs4;4;12;35;5;CO;Field;4;3
MW_Pot_week.4_plant.6_obs4;4;12;35;6;MW;Pot;4;6
BSF_Field_week.4_plant.54_obs4;4;12;35;10;BSF;Field;4;54
MW_Field_week.4_plant.51_obs4;4;12;35;14;MW;Field;4;51
CHI_Field_week.4_plant.9_obs4;4;12;36;4;CHI;Field;4;9
CO_Pot_week.4_plant.6_obs4;4;12;36;8;CO;Pot;4;6
MAN_Pot_week.4_plant.2_obs4;4;12;36;14;MAN;Pot;4;2
MW_Pot_week.4_plant.53_obs4;4;13;37;14;MW;Pot;4;53
CO_Field_week.4_plant.54_obs4;4;13;38;7;CO;Field;4;54
CO_Pot_week.4_plant.68_obs4;4;13;38;9;CO;Pot;4;68
HC_Pot_week.4_plant.59_obs4;4;13;39;1;HC;Pot;4;59
MAN_Field_week.4_plant.56_obs4;4;13;39;4;MAN;Field;4;56
BSF_Pot_week.4_plant.8_obs4;4;13;39;10;BSF;Pot;4;8
CHI_Field_week.4_plant.51_obs4;4;13;39;13;CHI;Field;4;51
CHI_Pot_week.4_plant.60_obs4;4;13;39;14;CHI;Pot;4;60
CHI_Pot_week.8_plant.11_obs1;1;1;1;2;CHI;Pot;8;11
MW_Pot_week.8_plant.14_obs1;1;1;1;9;MW;Pot;8;14
MW_Field_week.8_plant.15_obs1;1;1;2;6;MW;Field;8;15
MAN_Field_week.8_plant.11_obs1;1;1;2;10;MAN;Field;8;11
MAN_Pot_week.8_plant.14_obs1;1;1;3;2;MAN;Pot;8;14
HC_Pot_week.8_plant.13_obs1;1;1;3;8;HC;Pot;8;13
CO_Field_week.8_plant.11_obs1;1;1;3;9;CO;Field;8;11
HC_Field_week.8_plant.13_obs1;1;1;3;13;HC;Field;8;13
HC_Field_week.8_plant.17_obs1;1;2;4;3;HC;Field;8;17
MW_Pot_week.8_plant.13_obs1;1;2;4;5;MW;Pot;8;13
BSF_Pot_week.8_plant.14_obs1;1;2;4;6;BSF;Pot;8;14
CHI_Pot_week.8_plant.17_obs1;1;2;4;10;CHI;Pot;8;17
CO_Pot_week.8_plant.11_obs1;1;2;5;1;CO;Pot;8;11
CHI_Field_week.8_plant.11_obs1;1;2;5;5;CHI;Field;8;11
MAN_Field_week.8_plant.18_obs1;1;2;6;3;MAN;Field;8;18
MAN_Pot_week.8_plant.12_obs1;1;2;6;12;MAN;Pot;8;12
BSF_Field_week.8_plant.16_obs1;1;2;6;14;BSF;Field;8;16
BSF_Pot_week.8_plant.19_obs1;1;3;7;6;BSF;Pot;8;19
MW_Pot_week.8_plant.18_obs1;1;3;7;12;MW;Pot;8;18
MAN_Pot_week.8_plant.17_obs1;1;3;8;5;MAN;Pot;8;17
HC_Pot_week.8_plant.17_obs1;1;3;8;9;HC;Pot;8;17
CHI_Field_week.8_plant.17_obs1;1;3;9;10;CHI;Field;8;17
HC_Field_week.8_plant.18_obs1;1;3;9;14;HC;Field;8;18
CO_Field_week.8_plant.12_obs1;1;3;9;16;CO;Field;8;12
CHI_Pot_week.8_plant.18_obs1;1;4;10;2;CHI;Pot;8;18
CO_Field_week.8_plant.13_obs1;1;4;10;7;CO;Field;8;13
HC_Pot_week.8_plant.12_obs1;1;4;11;1;HC;Pot;8;12
MW_Pot_week.8_plant.11_obs1;1;4;11;4;MW;Pot;8;11
MAN_Field_week.8_plant.15_obs1;1;4;11;9;MAN;Field;8;15
BSF_Field_week.8_plant.14_obs1;1;4;11;10;BSF;Field;8;14
HC_Field_week.8_plant.16_obs1;1;4;12;3;HC;Field;8;16
MW_Field_week.8_plant.11_obs1;1;4;12;12;MW;Field;8;11
MAN_Pot_week.8_plant.11_obs1;1;4;12;14;MAN;Pot;8;11
BSF_Pot_week.8_plant.13_obs1;1;4;12;15;BSF;Pot;8;13
BSF_Field_week.8_plant.20_obs1;1;5;13;2;BSF;Field;8;20
CO_Field_week.8_plant.15_obs1;1;5;13;3;CO;Field;8;15
CHI_Field_week.8_plant.20_obs1;1;5;13;12;CHI;Field;8;20
CHI_Pot_week.8_plant.20_obs1;1;5;13;16;CHI;Pot;8;20
BSF_Pot_week.8_plant.17_obs1;1;5;14;7;BSF;Pot;8;17
HC_Field_week.8_plant.11_obs1;1;5;14;9;HC;Field;8;11
MW_Field_week.8_plant.20_obs1;1;5;14;10;MW;Field;8;20
CO_Pot_week.8_plant.13_obs1;1;5;14;13;CO;Pot;8;13
MAN_Field_week.8_plant.13_obs1;1;5;14;15;MAN;Field;8;13
MW_Pot_week.8_plant.20_obs1;1;5;15;1;MW;Pot;8;20
CHI_Pot_week.8_plant.16_obs1;1;6;16;2;CHI;Pot;8;16
MW_Pot_week.8_plant.12_obs1;1;6;16;9;MW;Pot;8;12
CO_Field_week.8_plant.17_obs1;1;6;16;13;CO;Field;8;17
CO_Pot_week.8_plant.19_obs1;1;6;17;11;CO;Pot;8;19
MAN_Field_week.8_plant.16_obs1;1;6;17;12;MAN;Field;8;16
BSF_Field_week.8_plant.19_obs1;1;6;17;13;BSF;Field;8;19
MAN_Pot_week.8_plant.15_obs1;1;6;18;8;MAN;Pot;8;15
HC_Field_week.8_plant.20_obs1;1;6;18;17;HC;Field;8;20
HC_Field_week.8_plant.14_obs1;1;7;19;5;HC;Field;8;14
MW_Pot_week.8_plant.19_obs1;1;7;20;7;MW;Pot;8;19
MW_Field_week.8_plant.13_obs1;1;7;20;15;MW;Field;8;13
CO_Pot_week.8_plant.20_obs1;1;7;21;6;CO;Pot;8;20
MAN_Pot_week.8_plant.19_obs1;1;7;21;8;MAN;Pot;8;19
CHI_Pot_week.8_plant.12_obs1;1;7;21;13;CHI;Pot;8;12
BSF_Field_week.8_plant.15_obs1;1;7;21;16;BSF;Field;8;15
CHI_Field_week.8_plant.12_obs1;1;8;22;2;CHI;Field;8;12
MAN_Field_week.8_plant.12_obs1;1;8;22;3;MAN;Field;8;12
MW_Pot_week.8_plant.17_obs1;1;8;22;4;MW;Pot;8;17
CO_Pot_week.8_plant.17_obs1;1;8;22;13;CO;Pot;8;17
HC_Pot_week.8_plant.11_obs1;1;8;22;15;HC;Pot;8;11
BSF_Field_week.8_plant.11_obs1;1;8;23;10;BSF;Field;8;11
MAN_Pot_week.8_plant.20_obs1;1;8;23;11;MAN;Pot;8;20
CO_Field_week.8_plant.16_obs1;1;8;23;14;CO;Field;8;16
MW_Field_week.8_plant.17_obs1;1;8;23;15;MW;Field;8;17
BSF_Pot_week.8_plant.20_obs1;1;8;24;16;BSF;Pot;8;20
MAN_Pot_week.8_plant.13_obs1;1;9;25;1;MAN;Pot;8;13
MW_Field_week.8_plant.18_obs1;1;9;26;4;MW;Field;8;18
BSF_Pot_week.8_plant.11_obs1;1;9;26;8;BSF;Pot;8;11
MW_Pot_week.8_plant.16_obs1;1;9;26;9;MW;Pot;8;16
CO_Field_week.8_plant.14_obs1;1;9;26;11;CO;Field;8;14
CHI_Pot_week.8_plant.19_obs1;1;9;26;16;CHI;Pot;8;19
HC_Pot_week.8_plant.16_obs1;1;9;26;17;HC;Pot;8;16
CHI_Field_week.8_plant.15_obs1;1;9;27;15;CHI;Field;8;15
BSF_Pot_week.8_plant.16_obs1;1;10;28;11;BSF;Pot;8;16
CO_Pot_week.8_plant.14_obs1;1;10;28;13;CO;Pot;8;14
CO_Field_week.8_plant.20_obs1;1;10;28;14;CO;Field;8;20
MW_Field_week.8_plant.14_obs1;1;10;29;1;MW;Field;8;14
BSF_Field_week.8_plant.13_obs1;1;10;29;5;BSF;Field;8;13
CHI_Field_week.8_plant.18_obs1;1;10;29;13;CHI;Field;8;18
HC_Field_week.8_plant.15_obs1;1;10;29;14;HC;Field;8;15
HC_Pot_week.8_plant.18_obs1;1;10;30;1;HC;Pot;8;18
CHI_Pot_week.8_plant.15_obs1;1;10;30;5;CHI;Pot;8;15
MAN_Field_week.8_plant.14_obs1;1;10;30;6;MAN;Field;8;14
CHI_Pot_week.8_plant.13_obs1;1;11;31;3;CHI;Pot;8;13
CHI_Field_week.8_plant.14_obs1;1;11;31;14;CHI;Field;8;14
CO_Pot_week.8_plant.16_obs1;1;11;32;4;CO;Pot;8;16
MW_Pot_week.8_plant.15_obs1;1;11;32;5;MW;Pot;8;15
MAN_Pot_week.8_plant.18_obs1;1;11;32;11;MAN;Pot;8;18
CO_Field_week.8_plant.18_obs1;1;11;32;14;CO;Field;8;18
MAN_Field_week.8_plant.17_obs1;1;11;32;17;MAN;Field;8;17
BSF_Pot_week.8_plant.15_obs1;1;11;33;6;BSF;Pot;8;15
HC_Pot_week.8_plant.15_obs1;1;11;33;8;HC;Pot;8;15
BSF_Field_week.8_plant.57_obs1;1;11;33;9;BSF;Field;8;57
MW_Field_week.8_plant.12_obs1;1;11;33;11;MW;Field;8;12
CHI_Pot_week.8_plant.14_obs1;1;12;34;2;CHI;Pot;8;14
HC_Field_week.8_plant.12_obs1;1;12;34;8;HC;Field;8;12
CO_Pot_week.8_plant.15_obs1;1;12;34;12;CO;Pot;8;15
CHI_Field_week.8_plant.16_obs1;1;12;34;17;CHI;Field;8;16
MW_Pot_week.8_plant.65_obs1;1;12;35;8;MW;Pot;8;65
MAN_Field_week.8_plant.20_obs1;1;12;35;12;MAN;Field;8;20
HC_Pot_week.8_plant.19_obs1;1;12;35;16;HC;Pot;8;19
CO_Field_week.8_plant.53_obs1;1;12;36;6;CO;Field;8;53
MW_Field_week.8_plant.19_obs1;1;12;36;13;MW;Field;8;19
BSF_Field_week.8_plant.12_obs1;1;13;37;6;BSF;Field;8;12
CHI_Field_week.8_plant.52_obs1;1;13;38;17;CHI;Field;8;52
MAN_Pot_week.8_plant.53_obs1;1;13;39;8;MAN;Pot;8;53
BSF_Field_week.8_plant.62_obs1;1;13;39;11;BSF;Field;8;62
MW_Field_week.8_plant.61_obs1;1;13;39;17;MW;Field;8;61
CHI_Pot_week.8_plant.11_obs2;2;1;1;2;CHI;Pot;8;11
MW_Field_week.8_plant.15_obs2;2;1;2;6;MW;Field;8;15
MAN_Field_week.8_plant.11_obs2;2;1;2;10;MAN;Field;8;11
CHI_Field_week.8_plant.13_obs2;2;1;2;11;CHI;Field;8;13
MAN_Pot_week.8_plant.14_obs2;2;1;3;2;MAN;Pot;8;14
HC_Pot_week.8_plant.13_obs2;2;1;3;8;HC;Pot;8;13
CO_Field_week.8_plant.11_obs2;2;1;3;9;CO;Field;8;11
BSF_Field_week.8_plant.18_obs2;2;1;3;15;BSF;Field;8;18
HC_Field_week.8_plant.17_obs2;2;2;4;3;HC;Field;8;17
MW_Pot_week.8_plant.13_obs2;2;2;4;5;MW;Pot;8;13
BSF_Pot_week.8_plant.14_obs2;2;2;4;6;BSF;Pot;8;14
CHI_Pot_week.8_plant.17_obs2;2;2;4;10;CHI;Pot;8;17
CO_Pot_week.8_plant.11_obs2;2;2;5;1;CO;Pot;8;11
CHI_Field_week.8_plant.11_obs2;2;2;5;5;CHI;Field;8;11
MAN_Field_week.8_plant.18_obs2;2;2;6;3;MAN;Field;8;18
MAN_Pot_week.8_plant.12_obs2;2;2;6;12;MAN;Pot;8;12
BSF_Field_week.8_plant.16_obs2;2;2;6;14;BSF;Field;8;16
CO_Pot_week.8_plant.12_obs2;2;3;7;4;CO;Pot;8;12
BSF_Pot_week.8_plant.19_obs2;2;3;7;6;BSF;Pot;8;19
MW_Field_week.8_plant.16_obs2;2;3;7;7;MW;Field;8;16
MW_Pot_week.8_plant.18_obs2;2;3;7;12;MW;Pot;8;18
MAN_Pot_week.8_plant.17_obs2;2;3;8;5;MAN;Pot;8;17
HC_Pot_week.8_plant.17_obs2;2;3;8;9;HC;Pot;8;17
BSF_Field_week.8_plant.17_obs2;2;3;9;3;BSF;Field;8;17
MAN_Field_week.8_plant.19_obs2;2;3;9;4;MAN;Field;8;19
CHI_Field_week.8_plant.17_obs2;2;3;9;10;CHI;Field;8;17
HC_Field_week.8_plant.18_obs2;2;3;9;14;HC;Field;8;18
CO_Field_week.8_plant.12_obs2;2;3;9;16;CO;Field;8;12
CHI_Pot_week.8_plant.18_obs2;2;4;10;2;CHI;Pot;8;18
CO_Field_week.8_plant.13_obs2;2;4;10;7;CO;Field;8;13
HC_Pot_week.8_plant.12_obs2;2;4;11;1;HC;Pot;8;12
MW_Pot_week.8_plant.11_obs2;2;4;11;4;MW;Pot;8;11
MAN_Field_week.8_plant.15_obs2;2;4;11;9;MAN;Field;8;15
BSF_Field_week.8_plant.14_obs2;2;4;11;10;BSF;Field;8;14
HC_Field_week.8_plant.16_obs2;2;4;12;3;HC;Field;8;16
CO_Pot_week.8_plant.18_obs2;2;4;12;6;CO;Pot;8;18
MW_Field_week.8_plant.11_obs2;2;4;12;12;MW;Field;8;11
MAN_Pot_week.8_plant.11_obs2;2;4;12;14;MAN;Pot;8;11
BSF_Pot_week.8_plant.13_obs2;2;4;12;15;BSF;Pot;8;13
BSF_Field_week.8_plant.20_obs2;2;5;13;2;BSF;Field;8;20
CO_Field_week.8_plant.15_obs2;2;5;13;3;CO;Field;8;15
CHI_Field_week.8_plant.20_obs2;2;5;13;12;CHI;Field;8;20
HC_Pot_week.8_plant.20_obs2;2;5;14;4;HC;Pot;8;20
BSF_Pot_week.8_plant.17_obs2;2;5;14;7;BSF;Pot;8;17
HC_Field_week.8_plant.11_obs2;2;5;14;9;HC;Field;8;11
MW_Field_week.8_plant.20_obs2;2;5;14;10;MW;Field;8;20
CO_Pot_week.8_plant.13_obs2;2;5;14;13;CO;Pot;8;13
MAN_Field_week.8_plant.13_obs2;2;5;14;15;MAN;Field;8;13
MW_Pot_week.8_plant.20_obs2;2;5;15;1;MW;Pot;8;20
CHI_Pot_week.8_plant.16_obs2;2;6;16;2;CHI;Pot;8;16
MW_Pot_week.8_plant.12_obs2;2;6;16;9;MW;Pot;8;12
CO_Field_week.8_plant.17_obs2;2;6;16;13;CO;Field;8;17
CO_Pot_week.8_plant.19_obs2;2;6;17;11;CO;Pot;8;19
MAN_Field_week.8_plant.16_obs2;2;6;17;12;MAN;Field;8;16
BSF_Field_week.8_plant.19_obs2;2;6;17;13;BSF;Field;8;19
MAN_Pot_week.8_plant.15_obs2;2;6;18;8;MAN;Pot;8;15
HC_Field_week.8_plant.20_obs2;2;6;18;17;HC;Field;8;20
HC_Field_week.8_plant.14_obs2;2;7;19;5;HC;Field;8;14
CHI_Field_week.8_plant.19_obs2;2;7;19;8;CHI;Field;8;19
MW_Pot_week.8_plant.19_obs2;2;7;20;7;MW;Pot;8;19
MW_Field_week.8_plant.13_obs2;2;7;20;15;MW;Field;8;13
HC_Pot_week.8_plant.14_obs2;2;7;21;1;HC;Pot;8;14
CO_Pot_week.8_plant.20_obs2;2;7;21;6;CO;Pot;8;20
MAN_Pot_week.8_plant.19_obs2;2;7;21;8;MAN;Pot;8;19
CHI_Pot_week.8_plant.12_obs2;2;7;21;13;CHI;Pot;8;12
BSF_Field_week.8_plant.15_obs2;2;7;21;16;BSF;Field;8;15
CHI_Field_week.8_plant.12_obs2;2;8;22;2;CHI;Field;8;12
MAN_Field_week.8_plant.12_obs2;2;8;22;3;MAN;Field;8;12
MW_Pot_week.8_plant.17_obs2;2;8;22;4;MW;Pot;8;17
CO_Pot_week.8_plant.17_obs2;2;8;22;13;CO;Pot;8;17
HC_Pot_week.8_plant.11_obs2;2;8;22;15;HC;Pot;8;11
BSF_Field_week.8_plant.11_obs2;2;8;23;10;BSF;Field;8;11
MAN_Pot_week.8_plant.20_obs2;2;8;23;11;MAN;Pot;8;20
MW_Field_week.8_plant.17_obs2;2;8;23;15;MW;Field;8;17
BSF_Pot_week.8_plant.20_obs2;2;8;24;16;BSF;Pot;8;20
MAN_Pot_week.8_plant.13_obs2;2;9;25;1;MAN;Pot;8;13
HC_Field_week.8_plant.19_obs2;2;9;25;2;HC;Field;8;19
MW_Field_week.8_plant.18_obs2;2;9;26;4;MW;Field;8;18
BSF_Pot_week.8_plant.11_obs2;2;9;26;8;BSF;Pot;8;11
CHI_Pot_week.8_plant.19_obs2;2;9;26;16;CHI;Pot;8;19
HC_Pot_week.8_plant.16_obs2;2;9;26;17;HC;Pot;8;16
CHI_Field_week.8_plant.15_obs2;2;9;27;15;CHI;Field;8;15
BSF_Pot_week.8_plant.16_obs2;2;10;28;11;BSF;Pot;8;16
CO_Pot_week.8_plant.14_obs2;2;10;28;13;CO;Pot;8;14
CO_Field_week.8_plant.20_obs2;2;10;28;14;CO;Field;8;20
MW_Field_week.8_plant.14_obs2;2;10;29;1;MW;Field;8;14
BSF_Field_week.8_plant.13_obs2;2;10;29;5;BSF;Field;8;13
CHI_Field_week.8_plant.18_obs2;2;10;29;13;CHI;Field;8;18
HC_Field_week.8_plant.15_obs2;2;10;29;14;HC;Field;8;15
HC_Pot_week.8_plant.18_obs2;2;10;30;1;HC;Pot;8;18
CHI_Pot_week.8_plant.15_obs2;2;10;30;5;CHI;Pot;8;15
MAN_Field_week.8_plant.14_obs2;2;10;30;6;MAN;Field;8;14
CHI_Pot_week.8_plant.13_obs2;2;11;31;3;CHI;Pot;8;13
CHI_Field_week.8_plant.14_obs2;2;11;31;14;CHI;Field;8;14
CO_Pot_week.8_plant.16_obs2;2;11;32;4;CO;Pot;8;16
MW_Pot_week.8_plant.15_obs2;2;11;32;5;MW;Pot;8;15
MAN_Pot_week.8_plant.18_obs2;2;11;32;11;MAN;Pot;8;18
CO_Field_week.8_plant.18_obs2;2;11;32;14;CO;Field;8;18
MAN_Field_week.8_plant.17_obs2;2;11;32;17;MAN;Field;8;17
BSF_Pot_week.8_plant.15_obs2;2;11;33;6;BSF;Pot;8;15
HC_Pot_week.8_plant.15_obs2;2;11;33;8;HC;Pot;8;15
BSF_Field_week.8_plant.57_obs2;2;11;33;9;BSF;Field;8;57
MW_Field_week.8_plant.12_obs2;2;11;33;11;MW;Field;8;12
CHI_Pot_week.8_plant.14_obs2;2;12;34;2;CHI;Pot;8;14
HC_Field_week.8_plant.12_obs2;2;12;34;8;HC;Field;8;12
CO_Pot_week.8_plant.15_obs2;2;12;34;12;CO;Pot;8;15
MAN_Pot_week.8_plant.16_obs2;2;12;34;15;MAN;Pot;8;16
CHI_Field_week.8_plant.16_obs2;2;12;34;17;CHI;Field;8;16
MW_Pot_week.8_plant.65_obs2;2;12;35;8;MW;Pot;8;65
